onset	duration	trial_type	value	sample
12.58984375	0.0	rating_screen	1	6446
12.615234375	0.0	rating_screen	1	6459
132.638671875	0.0	video_synch	2	67911
135.955078125	0.0	fixation_screen	3	69609
140.986328125	0.0	music_stim	4	72185
201.048828125	0.0	fixation_screen_after	5	102937
207.40625	0.0	rating_screen	1	106192
209.3671875	0.0	rating_screen	1	107196
212.23828125	0.0	rating_screen	1	108666
215.7109375	0.0	rating_screen	1	110444
218.076171875	0.0	fixation_screen	3	111655
223.107421875	0.0	music_stim	4	114231
279.404296875	0.0	fixation_screen_after	5	143055
285.1484375	0.0	rating_screen	1	145996
288.34765625	0.0	rating_screen	1	147634
291.228515625	0.0	rating_screen	1	149109
294.203125	0.0	rating_screen	1	150632
296.513671875	0.0	fixation_screen	3	151815
301.544921875	0.0	music_stim	4	154391
361.607421875	0.0	fixation_screen_after	5	185143
366.818359375	0.0	rating_screen	1	187811
368.39453125	0.0	rating_screen	1	188618
370.185546875	0.0	rating_screen	1	189535
372.609375	0.0	rating_screen	1	190776
374.919921875	0.0	fixation_screen	3	191959
379.951171875	0.0	music_stim	4	194535
440.013671875	0.0	fixation_screen_after	5	225287
445.015625	0.0	rating_screen	1	227848
448.0546875	0.0	rating_screen	1	229404
450.52734375	0.0	rating_screen	1	230670
452.806640625	0.0	rating_screen	1	231837
455.158203125	0.0	fixation_screen	3	233041
460.189453125	0.0	music_stim	4	235617
520.25	0.0	fixation_screen_after	5	266368
525.33203125	0.0	rating_screen	1	268970
527.171875	0.0	rating_screen	1	269912
530.02734375	0.0	rating_screen	1	271374
532.908203125	0.0	rating_screen	1	272849
535.228515625	0.0	fixation_screen	3	274037
540.259765625	0.0	music_stim	4	276613
600.337890625	0.0	fixation_screen_after	5	307373
605.09765625	0.0	rating_screen	1	309810
607.330078125	0.0	rating_screen	1	310953
609.12890625	0.0	rating_screen	1	311874
611.169921875	0.0	rating_screen	1	312919
613.451171875	0.0	fixation_screen	3	314087
618.482421875	0.0	music_stim	4	316663
678.544921875	0.0	fixation_screen_after	5	347415
684.263671875	0.0	rating_screen	1	350343
686.294921875	0.0	rating_screen	1	351383
688.86328125	0.0	rating_screen	1	352698
690.958984375	0.0	rating_screen	1	353771
693.23828125	0.0	fixation_screen	3	354938
698.271484375	0.0	music_stim	4	357515
758.33203125	0.0	fixation_screen_after	5	388266
763.31640625	0.0	rating_screen	1	390818
765.267578125	0.0	rating_screen	1	391817
767.427734375	0.0	rating_screen	1	392923
770.724609375	0.0	rating_screen	1	394611
773.09375	0.0	fixation_screen	3	395824
