onset	duration	trial_type	value	sample
24.533203125	0.0	rating_screen	1	12561
24.55078125	0.0	rating_screen	1	12570
144.57421875	0.0	video_synch	2	74022
147.7734375	0.0	fixation_screen	3	75660
152.822265625	0.0	music_stim	4	78245
212.884765625	0.0	fixation_screen_after	5	108997
223.669921875	0.0	rating_screen	1	114519
231.71875	0.0	rating_screen	1	118640
241.509765625	0.0	rating_screen	1	123653
252.173828125	0.0	rating_screen	1	129113
254.369140625	0.0	fixation_screen	3	130237
259.400390625	0.0	music_stim	4	132813
319.529296875	0.0	fixation_screen_after	5	163599
325.8984375	0.0	rating_screen	1	166860
329.923828125	0.0	rating_screen	1	168921
333.806640625	0.0	rating_screen	1	170909
336.9140625	0.0	rating_screen	1	172500
339.10546875	0.0	fixation_screen	3	173622
344.13671875	0.0	music_stim	4	176198
404.19921875	0.0	fixation_screen_after	5	206950
411.537109375	0.0	rating_screen	1	210707
415.6796875	0.0	rating_screen	1	212828
418.6796875	0.0	rating_screen	1	214364
423.3359375	0.0	rating_screen	1	216748
425.541015625	0.0	fixation_screen	3	217877
430.572265625	0.0	music_stim	4	220453
490.634765625	0.0	fixation_screen_after	5	251205
496.125	0.0	rating_screen	1	254016
499.4609375	0.0	rating_screen	1	255724
505.013671875	0.0	rating_screen	1	258567
507.4453125	0.0	rating_screen	1	259812
509.64453125	0.0	fixation_screen	3	260938
514.67578125	0.0	music_stim	4	263514
574.73828125	0.0	fixation_screen_after	5	294266
580.9140625	0.0	rating_screen	1	297428
582.650390625	0.0	rating_screen	1	298317
585.458984375	0.0	rating_screen	1	299755
590.5	0.0	rating_screen	1	302336
592.69921875	0.0	fixation_screen	3	303462
597.73046875	0.0	music_stim	4	306038
657.791015625	0.0	fixation_screen_after	5	336789
664.287109375	0.0	rating_screen	1	340115
668.3671875	0.0	rating_screen	1	342204
672.3671875	0.0	rating_screen	1	344252
674.294921875	0.0	rating_screen	1	345239
676.46875	0.0	fixation_screen	3	346352
681.5	0.0	music_stim	4	348928
741.5625	0.0	fixation_screen_after	5	379680
747.533203125	0.0	rating_screen	1	382737
754.341796875	0.0	rating_screen	1	386223
757.228515625	0.0	rating_screen	1	387701
760.212890625	0.0	rating_screen	1	389229
762.404296875	0.0	fixation_screen	3	390351
767.435546875	0.0	music_stim	4	392927
827.498046875	0.0	fixation_screen_after	5	423679
832.986328125	0.0	rating_screen	1	426489
835.123046875	0.0	rating_screen	1	427583
840.193359375	0.0	rating_screen	1	430179
844.9140625	0.0	rating_screen	1	432596
847.125	0.0	fixation_screen	3	433728
852.15625	0.0	music_stim	4	436304
912.216796875	0.0	fixation_screen_after	5	467055
919.52734375	0.0	rating_screen	1	470798
922.87890625	0.0	rating_screen	1	472514
926.263671875	0.0	rating_screen	1	474247
929.17578125	0.0	rating_screen	1	475738
931.376953125	0.0	fixation_screen	3	476865
936.41015625	0.0	music_stim	4	479442
996.470703125	0.0	fixation_screen_after	5	510193
1001.65234375	0.0	rating_screen	1	512846
1003.236328125	0.0	rating_screen	1	513657
1008.099609375	0.0	rating_screen	1	516147
1011.533203125	0.0	rating_screen	1	517905
1013.73046875	0.0	fixation_screen	3	519030
1018.763671875	0.0	music_stim	4	521607
1078.82421875	0.0	fixation_screen_after	5	552358
1083.5703125	0.0	rating_screen	1	554788
1085.28125	0.0	rating_screen	1	555664
1087.337890625	0.0	rating_screen	1	556717
1090.76171875	0.0	rating_screen	1	558470
1092.953125	0.0	fixation_screen	3	559592
1097.984375	0.0	music_stim	4	562168
1158.0625	0.0	fixation_screen_after	5	592928
1162.951171875	0.0	rating_screen	1	595431
1164.88671875	0.0	rating_screen	1	596422
1169.3515625	0.0	rating_screen	1	598708
1172.806640625	0.0	rating_screen	1	600477
1175.0078125	0.0	fixation_screen	3	601604
1180.0390625	0.0	music_stim	4	604180
1240.099609375	0.0	fixation_screen_after	5	634931
1245.013671875	0.0	rating_screen	1	637447
1247.1328125	0.0	rating_screen	1	638532
1251.8203125	0.0	rating_screen	1	640932
1254.076171875	0.0	rating_screen	1	642087
1256.26171875	0.0	fixation_screen	3	643206
1261.29296875	0.0	music_stim	4	645782
1321.35546875	0.0	fixation_screen_after	5	676534
1325.865234375	0.0	rating_screen	1	678843
1329.2265625	0.0	rating_screen	1	680564
1331.6015625	0.0	rating_screen	1	681780
1333.76953125	0.0	rating_screen	1	682890
1335.94921875	0.0	fixation_screen	3	684006
1340.98046875	0.0	music_stim	4	686582
1401.04296875	0.0	fixation_screen_after	5	717334
1406.20703125	0.0	rating_screen	1	719978
1409.23046875	0.0	rating_screen	1	721526
1413.19921875	0.0	rating_screen	1	723558
1414.85546875	0.0	rating_screen	1	724406
1417.0703125	0.0	fixation_screen	3	725540
1422.103515625	0.0	music_stim	4	728117
1482.1640625	0.0	fixation_screen_after	5	758868
1487.8125	0.0	rating_screen	1	761760
1490.755859375	0.0	rating_screen	1	763267
1494.083984375	0.0	rating_screen	1	764971
1498.1796875	0.0	rating_screen	1	767068
1500.341796875	0.0	fixation_screen	3	768175
1505.373046875	0.0	music_stim	4	770751
1565.43359375	0.0	fixation_screen_after	5	801502
1570.521484375	0.0	rating_screen	1	804107
1572.865234375	0.0	rating_screen	1	805307
1575.689453125	0.0	rating_screen	1	806753
1577.72265625	0.0	rating_screen	1	807794
1579.9296875	0.0	fixation_screen	3	808924
1584.9609375	0.0	music_stim	4	811500
1645.0234375	0.0	fixation_screen_after	5	842252
1650.150390625	0.0	rating_screen	1	844877
1652.576171875	0.0	rating_screen	1	846119
1655.90234375	0.0	rating_screen	1	847822
1658.927734375	0.0	rating_screen	1	849371
1661.134765625	0.0	fixation_screen	3	850501
1666.166015625	0.0	music_stim	4	853077
1726.244140625	0.0	fixation_screen_after	5	883837
1730.61328125	0.0	rating_screen	1	886074
1732.189453125	0.0	rating_screen	1	886881
1734.412109375	0.0	rating_screen	1	888019
1736.484375	0.0	rating_screen	1	889080
1738.705078125	0.0	fixation_screen	3	890217
1743.73828125	0.0	music_stim	4	892794
1803.798828125	0.0	fixation_screen_after	5	923545
1808.466796875	0.0	rating_screen	1	925935
1811.74609375	0.0	rating_screen	1	927614
1813.41015625	0.0	rating_screen	1	928466
1815.45703125	0.0	rating_screen	1	929514
1815.478515625	0.0	video_synch	2	929525
1893.3203125	0.0	rating_screen	1	969380
1893.3515625	0.0	video_synch	2	969396
1896.548828125	0.0	fixation_screen	3	971033
1901.580078125	0.0	music_stim	4	973609
1961.642578125	0.0	fixation_screen_after	5	1004361
1966.46875	0.0	rating_screen	1	1006832
1968.26171875	0.0	rating_screen	1	1007750
1969.748046875	0.0	rating_screen	1	1008511
1971.716796875	0.0	rating_screen	1	1009519
1973.904296875	0.0	fixation_screen	3	1010639
1978.9375	0.0	music_stim	4	1013216
2038.998046875	0.0	fixation_screen_after	5	1043967
2043.642578125	0.0	rating_screen	1	1046345
2045.07421875	0.0	rating_screen	1	1047078
2046.37109375	0.0	rating_screen	1	1047742
2048.2421875	0.0	rating_screen	1	1048700
2050.427734375	0.0	fixation_screen	3	1049819
2055.458984375	0.0	music_stim	4	1052395
2115.521484375	0.0	fixation_screen_after	5	1083147
2119.736328125	0.0	rating_screen	1	1085305
2121.55078125	0.0	rating_screen	1	1086234
2123.640625	0.0	rating_screen	1	1087304
2126.064453125	0.0	rating_screen	1	1088545
2128.25	0.0	fixation_screen	3	1089664
2133.28125	0.0	music_stim	4	1092240
2193.34375	0.0	fixation_screen_after	5	1122992
2199.876953125	0.0	rating_screen	1	1126337
2202.541015625	0.0	rating_screen	1	1127701
2207.1484375	0.0	rating_screen	1	1130060
2209.181640625	0.0	rating_screen	1	1131101
2211.353515625	0.0	fixation_screen	3	1132213
2216.384765625	0.0	music_stim	4	1134789
2276.447265625	0.0	fixation_screen_after	5	1165541
2280.8828125	0.0	rating_screen	1	1167812
2282.314453125	0.0	rating_screen	1	1168545
2286.314453125	0.0	rating_screen	1	1170593
2293.466796875	0.0	rating_screen	1	1174255
2295.65625	0.0	fixation_screen	3	1175376
2300.689453125	0.0	music_stim	4	1177953
2360.75	0.0	fixation_screen_after	5	1208704
2365.87109375	0.0	rating_screen	1	1211326
2369.087890625	0.0	rating_screen	1	1212973
2372.0546875	0.0	rating_screen	1	1214492
2373.55078125	0.0	rating_screen	1	1215258
2375.728515625	0.0	fixation_screen	3	1216373
