onset	duration	trial_type	value	sample
54.751953125	0.0	fixation_screen	1638147	28033
76.66015625	0.0	fixation_screen_after	1638149	39250
94.546875	0.0	rating_screen	1638145	48408
109.697265625	0.0	rating_screen	1638145	56165
127.525390625	0.0	rating_screen	1638145	65293
155.216796875	0.0	rating_screen	1638145	79471
155.25	0.0	fixation_screen_after	1638149	79488
175.533203125	0.0	rating_screen	1638145	89873
175.55859375	0.0	rating_screen	1638145	89886
197.322265625	0.0	rating_screen	1638145	101029
286.177734375	0.0	rating_screen	1638145	146523
295.583984375	0.0	video_synch	1638146	151339
298.798828125	0.0	fixation_screen	1638147	152985
303.84765625	0.0	music_stim	1638148	155570
363.892578125	0.0	fixation_screen_after	1638149	186313
371.955078125	0.0	rating_screen	1638145	190441
376.275390625	0.0	rating_screen	1638145	192653
381.017578125	0.0	rating_screen	1638145	195081
386.6640625	0.0	rating_screen	1638145	197972
388.8671875	0.0	fixation_screen	1638147	199100
393.916015625	0.0	music_stim	1638148	201685
453.9453125	0.0	fixation_screen_after	1638149	232420
458.076171875	0.0	rating_screen	1638145	234535
463.8359375	0.0	rating_screen	1638145	237484
468.90625	0.0	rating_screen	1638145	240080
471.849609375	0.0	rating_screen	1638145	241587
474.12109375	0.0	fixation_screen	1638147	242750
479.15234375	0.0	music_stim	1638148	245326
539.21484375	0.0	fixation_screen_after	1638149	276078
546.63671875	0.0	rating_screen	1638145	279878
563.78515625	0.0	rating_screen	1638145	288658
566.75390625	0.0	rating_screen	1638145	290178
574.46484375	0.0	rating_screen	1638145	294126
576.703125	0.0	fixation_screen	1638147	295272
581.75	0.0	music_stim	1638148	297856
641.796875	0.0	fixation_screen_after	1638149	328600
650.595703125	0.0	rating_screen	1638145	333105
654.865234375	0.0	rating_screen	1638145	335291
657.162109375	0.0	rating_screen	1638145	336467
659.689453125	0.0	rating_screen	1638145	337761
661.85546875	0.0	fixation_screen	1638147	338870
666.904296875	0.0	music_stim	1638148	341455
726.916015625	0.0	fixation_screen_after	1638149	372181
734.01953125	0.0	rating_screen	1638145	375818
737.916015625	0.0	rating_screen	1638145	377813
751.12890625	0.0	rating_screen	1638145	384578
753.9453125	0.0	rating_screen	1638145	386020
756.20703125	0.0	fixation_screen	1638147	387178
761.25390625	0.0	music_stim	1638148	389762
821.31640625	0.0	fixation_screen_after	1638149	420514
829.35546875	0.0	rating_screen	1638145	424630
832.37109375	0.0	rating_screen	1638145	426174
835.68359375	0.0	rating_screen	1638145	427870
840.353515625	0.0	rating_screen	1638145	430261
842.59375	0.0	fixation_screen	1638147	431408
847.642578125	0.0	music_stim	1638148	433993
907.6875	0.0	fixation_screen_after	1638149	464736
913.892578125	0.0	rating_screen	1638145	467913
917.5	0.0	rating_screen	1638145	469760
920.580078125	0.0	rating_screen	1638145	471337
922.810546875	0.0	rating_screen	1638145	472479
925.013671875	0.0	fixation_screen	1638147	473607
930.0625	0.0	music_stim	1638148	476192
990.125	0.0	fixation_screen_after	1638149	506944
1000.4296875	0.0	rating_screen	1638145	512220
1003.181640625	0.0	rating_screen	1638145	513629
1004.29296875	0.0	rating_screen	1638145	514198
1009.46875	0.0	rating_screen	1638145	516848
1011.68359375	0.0	fixation_screen	1638147	517982
1016.732421875	0.0	music_stim	1638148	520567
1076.76171875	0.0	fixation_screen_after	1638149	551302
1081.576171875	0.0	rating_screen	1638145	553767
1088.91796875	0.0	rating_screen	1638145	557526
1090.861328125	0.0	rating_screen	1638145	558521
1092.4609375	0.0	rating_screen	1638145	559340
1094.65625	0.0	fixation_screen	1638147	560464
1099.703125	0.0	music_stim	1638148	563048
1159.75	0.0	fixation_screen_after	1638149	593792
1166.08984375	0.0	rating_screen	1638145	597038
1167.9765625	0.0	rating_screen	1638145	598004
1174.3359375	0.0	rating_screen	1638145	601260
1178.89453125	0.0	rating_screen	1638145	603594
1181.091796875	0.0	fixation_screen	1638147	604719
1186.140625	0.0	music_stim	1638148	607304
1246.185546875	0.0	fixation_screen_after	1638149	638047
1250.970703125	0.0	rating_screen	1638145	640497
1253.578125	0.0	rating_screen	1638145	641832
1255.208984375	0.0	rating_screen	1638145	642667
1258.208984375	0.0	rating_screen	1638145	644203
1260.380859375	0.0	fixation_screen	1638147	645315
1265.4296875	0.0	music_stim	1638148	647900
1325.458984375	0.0	fixation_screen_after	1638149	678635
1331.396484375	0.0	rating_screen	1638145	681675
1334.228515625	0.0	rating_screen	1638145	683125
1335.99609375	0.0	rating_screen	1638145	684030
1337.970703125	0.0	rating_screen	1638145	685041
1340.1875	0.0	fixation_screen	1638147	686176
1345.21875	0.0	music_stim	1638148	688752
1405.263671875	0.0	fixation_screen_after	1638149	719495
1413.94140625	0.0	rating_screen	1638145	723938
1418.205078125	0.0	rating_screen	1638145	726121
1421.30859375	0.0	rating_screen	1638145	727710
1423.236328125	0.0	rating_screen	1638145	728697
1425.45703125	0.0	fixation_screen	1638147	729834
1430.48828125	0.0	music_stim	1638148	732410
1490.53515625	0.0	fixation_screen_after	1638149	763154
