onset	duration	trial_type	value	sample
15.150390625	0.0	rating_screen	1	7757
15.16796875	0.0	rating_screen	1	7766
135.193359375	0.0	video_synch	2	69219
138.4921875	0.0	fixation_screen	3	70908
143.5234375	0.0	music_stim	4	73484
203.6015625	0.0	fixation_screen_after	5	104244
212.232421875	0.0	rating_screen	1	108663
218.50390625	0.0	rating_screen	1	111874
219.728515625	0.0	rating_screen	1	112501
228.103515625	0.0	rating_screen	1	116789
230.392578125	0.0	fixation_screen	3	117961
235.423828125	0.0	music_stim	4	120537
295.65234375	0.0	fixation_screen_after	5	151374
301.23046875	0.0	rating_screen	1	154230
306.693359375	0.0	rating_screen	1	157027
310.197265625	0.0	rating_screen	1	158821
311.484375	0.0	rating_screen	1	159480
313.794921875	0.0	fixation_screen	3	160663
318.826171875	0.0	music_stim	4	163239
378.888671875	0.0	fixation_screen_after	5	193991
385.69921875	0.0	rating_screen	1	197478
392.169921875	0.0	rating_screen	1	200791
396.06640625	0.0	rating_screen	1	202786
400.74609375	0.0	rating_screen	1	205182
403.029296875	0.0	fixation_screen	3	206351
408.0625	0.0	music_stim	4	208928
468.20703125	0.0	fixation_screen_after	5	239722
473.3125	0.0	rating_screen	1	242336
478.248046875	0.0	rating_screen	1	244863
480.134765625	0.0	rating_screen	1	245829
497.662109375	0.0	rating_screen	1	254803
499.9453125	0.0	fixation_screen	3	255972
504.9765625	0.0	music_stim	4	258548
565.0390625	0.0	fixation_screen_after	5	289300
571.66015625	0.0	rating_screen	1	292690
578.64453125	0.0	rating_screen	1	296266
579.892578125	0.0	rating_screen	1	296905
585.564453125	0.0	rating_screen	1	299809
587.880859375	0.0	fixation_screen	3	300995
592.912109375	0.0	music_stim	4	303571
652.974609375	0.0	fixation_screen_after	5	334323
658.2421875	0.0	rating_screen	1	337020
661.056640625	0.0	rating_screen	1	338461
662.841796875	0.0	rating_screen	1	339375
665.017578125	0.0	rating_screen	1	340489
667.318359375	0.0	fixation_screen	3	341667
672.3515625	0.0	music_stim	4	344244
732.412109375	0.0	fixation_screen_after	5	374995
737.166015625	0.0	rating_screen	1	377429
743.3671875	0.0	rating_screen	1	380604
745.326171875	0.0	rating_screen	1	381607
747.798828125	0.0	rating_screen	1	382873
750.123046875	0.0	fixation_screen	3	384063
755.154296875	0.0	music_stim	4	386639
815.216796875	0.0	fixation_screen_after	5	417391
819.796875	0.0	rating_screen	1	419736
822.716796875	0.0	rating_screen	1	421231
824.484375	0.0	rating_screen	1	422136
827.763671875	0.0	rating_screen	1	423815
830.060546875	0.0	fixation_screen	3	424991
835.091796875	0.0	music_stim	4	427567
895.154296875	0.0	fixation_screen_after	5	458319
900.39453125	0.0	rating_screen	1	461002
907.337890625	0.0	rating_screen	1	464557
919.13671875	0.0	rating_screen	1	470598
922.248046875	0.0	rating_screen	1	472191
924.560546875	0.0	fixation_screen	3	473375
929.591796875	0.0	music_stim	4	475951
989.6875	0.0	fixation_screen_after	5	506720
995.181640625	0.0	rating_screen	1	509533
1001.134765625	0.0	rating_screen	1	512581
1002.806640625	0.0	rating_screen	1	513437
1005.91796875	0.0	rating_screen	1	515030
1008.263671875	0.0	fixation_screen	3	516231
1013.294921875	0.0	music_stim	4	518807
1073.45703125	0.0	fixation_screen_after	5	549610
1078.04296875	0.0	rating_screen	1	551958
1088.99609375	0.0	rating_screen	1	557566
1090.244140625	0.0	rating_screen	1	558205
1092.2265625	0.0	rating_screen	1	559220
1094.56640625	0.0	fixation_screen	3	560418
1099.59765625	0.0	music_stim	4	562994
1160.376953125	0.0	fixation_screen_after	5	594113
1164.744140625	0.0	rating_screen	1	596349
1167.51171875	0.0	rating_screen	1	597766
1170.77734375	0.0	rating_screen	1	599438
1172.697265625	0.0	rating_screen	1	600421
1175.021484375	0.0	fixation_screen	3	601611
1180.052734375	0.0	music_stim	4	604187
1240.115234375	0.0	fixation_screen_after	5	634939
