onset	duration	trial_type	value	sample
25.4375	0.0	rating_screen	1	13024
25.458984375	0.0	rating_screen	1	13035
145.482421875	0.0	video_synch	2	74487
148.6640625	0.0	fixation_screen	3	76116
153.6953125	0.0	music_stim	4	78692
213.7578125	0.0	fixation_screen_after	5	109444
220.662109375	0.0	rating_screen	1	112979
226.982421875	0.0	rating_screen	1	116215
230.998046875	0.0	rating_screen	1	118271
234.1015625	0.0	rating_screen	1	119860
236.30078125	0.0	fixation_screen	3	120986
241.33203125	0.0	music_stim	4	123562
301.392578125	0.0	fixation_screen_after	5	154313
308.4921875	0.0	rating_screen	1	157948
312.298828125	0.0	rating_screen	1	159897
321.39453125	0.0	rating_screen	1	164554
324.05078125	0.0	rating_screen	1	165914
326.216796875	0.0	fixation_screen	3	167023
331.25	0.0	music_stim	4	169600
391.310546875	0.0	fixation_screen_after	5	200351
395.6484375	0.0	rating_screen	1	202572
399.087890625	0.0	rating_screen	1	204333
401.3203125	0.0	rating_screen	1	205476
404.44140625	0.0	rating_screen	1	207074
406.623046875	0.0	fixation_screen	3	208191
411.654296875	0.0	music_stim	4	210767
471.732421875	0.0	fixation_screen_after	5	241527
477.60546875	0.0	rating_screen	1	244534
480.40625	0.0	rating_screen	1	245968
484.078125	0.0	rating_screen	1	247848
485.95703125	0.0	rating_screen	1	248810
488.16015625	0.0	fixation_screen	3	249938
493.19140625	0.0	music_stim	4	252514
553.25390625	0.0	fixation_screen_after	5	283266
559.5625	0.0	rating_screen	1	286496
562.546875	0.0	rating_screen	1	288024
566.06640625	0.0	rating_screen	1	289826
567.626953125	0.0	rating_screen	1	290625
569.814453125	0.0	fixation_screen	3	291745
574.845703125	0.0	music_stim	4	294321
634.908203125	0.0	fixation_screen_after	5	325073
639.9765625	0.0	rating_screen	1	327668
644.224609375	0.0	rating_screen	1	329843
646.208984375	0.0	rating_screen	1	330859
648.951171875	0.0	rating_screen	1	332263
651.1015625	0.0	fixation_screen	3	333364
656.1328125	0.0	music_stim	4	335940
716.1953125	0.0	fixation_screen_after	5	366692
724.015625	0.0	rating_screen	1	370696
725.11328125	0.0	rating_screen	1	371258
726.22265625	0.0	rating_screen	1	371826
727.205078125	0.0	rating_screen	1	372329
729.390625	0.0	fixation_screen	3	373448
734.421875	0.0	music_stim	4	376024
