onset	duration	trial_type	value	sample
25.232421875	0.0	fixation_screen	1638147	12919
47.142578125	0.0	fixation_screen_after	1638149	24137
57.15625	0.0	rating_screen	1638145	29264
65.146484375	0.0	rating_screen	1638145	33355
72.84765625	0.0	rating_screen	1638145	37298
84.951171875	0.0	rating_screen	1638145	43495
84.978515625	0.0	fixation_screen_after	1638149	43509
116.14453125	0.0	rating_screen	1638145	59466
116.16796875	0.0	rating_screen	1638145	59478
236.193359375	0.0	video_synch	1638146	120931
239.443359375	0.0	fixation_screen	1638147	122595
244.4921875	0.0	music_stim	1638148	125180
304.537109375	0.0	fixation_screen_after	1638149	155923
310.791015625	0.0	rating_screen	1638145	159125
316.40625	0.0	rating_screen	1638145	162000
324.62890625	0.0	rating_screen	1638145	166210
330.650390625	0.0	rating_screen	1638145	169293
332.876953125	0.0	fixation_screen	1638147	170433
337.92578125	0.0	music_stim	1638148	173018
397.98828125	0.0	fixation_screen_after	1638149	203770
405.7421875	0.0	rating_screen	1638145	207740
410.212890625	0.0	rating_screen	1638145	210029
414.453125	0.0	rating_screen	1638145	212200
419.619140625	0.0	rating_screen	1638145	214845
421.845703125	0.0	fixation_screen	1638147	215985
426.89453125	0.0	music_stim	1638148	218570
486.923828125	0.0	fixation_screen_after	1638149	249305
493.34375	0.0	rating_screen	1638145	252592
499.037109375	0.0	rating_screen	1638145	255507
502.556640625	0.0	rating_screen	1638145	257309
505.66015625	0.0	rating_screen	1638145	258898
507.8828125	0.0	fixation_screen	1638147	260036
512.931640625	0.0	music_stim	1638148	262621
572.9765625	0.0	fixation_screen_after	1638149	293364
578.3359375	0.0	rating_screen	1638145	296108
586.3828125	0.0	rating_screen	1638145	300228
590.654296875	0.0	rating_screen	1638145	302415
593.64453125	0.0	rating_screen	1638145	303946
595.8359375	0.0	fixation_screen	1638147	305068
600.8671875	0.0	music_stim	1638148	307644
660.9296875	0.0	fixation_screen_after	1638149	338396
666.216796875	0.0	rating_screen	1638145	341103
671.240234375	0.0	rating_screen	1638145	343675
673.671875	0.0	rating_screen	1638145	344920
675.40625	0.0	rating_screen	1638145	345808
677.658203125	0.0	fixation_screen	1638147	346961
682.689453125	0.0	music_stim	1638148	349537
742.751953125	0.0	fixation_screen_after	1638149	380289
748.07421875	0.0	rating_screen	1638145	383014
749.71484375	0.0	rating_screen	1638145	383854
752.5703125	0.0	rating_screen	1638145	385316
755.185546875	0.0	rating_screen	1638145	386655
757.4140625	0.0	fixation_screen	1638147	387796
762.4453125	0.0	music_stim	1638148	390372
822.5078125	0.0	fixation_screen_after	1638149	421124
827.236328125	0.0	rating_screen	1638145	423545
829.484375	0.0	rating_screen	1638145	424696
835.02734375	0.0	rating_screen	1638145	427534
838.71484375	0.0	rating_screen	1638145	429422
840.900390625	0.0	fixation_screen	1638147	430541
845.94921875	0.0	music_stim	1638148	433126
905.978515625	0.0	fixation_screen_after	1638149	463861
910.142578125	0.0	rating_screen	1638145	465993
914.765625	0.0	rating_screen	1638145	468360
917.1328125	0.0	rating_screen	1638145	469572
920.380859375	0.0	rating_screen	1638145	471235
922.58984375	0.0	fixation_screen	1638147	472366
927.638671875	0.0	music_stim	1638148	474951
987.68359375	0.0	fixation_screen_after	1638149	505694
993.958984375	0.0	rating_screen	1638145	508907
996.814453125	0.0	rating_screen	1638145	510369
999.166015625	0.0	rating_screen	1638145	511573
1002.20703125	0.0	rating_screen	1638145	513130
1004.427734375	0.0	fixation_screen	1638147	514267
1009.4765625	0.0	music_stim	1638148	516852
1069.521484375	0.0	fixation_screen_after	1638149	547595
1073.658203125	0.0	rating_screen	1638145	549713
1078.041015625	0.0	rating_screen	1638145	551957
1079.919921875	0.0	rating_screen	1638145	552919
1081.9609375	0.0	rating_screen	1638145	553964
1084.166015625	0.0	fixation_screen	1638147	555093
1089.197265625	0.0	music_stim	1638148	557669
1149.259765625	0.0	fixation_screen_after	1638149	588421
1154.98828125	0.0	rating_screen	1638145	591354
1158.962890625	0.0	rating_screen	1638145	593389
1164.001953125	0.0	rating_screen	1638145	595969
1168.009765625	0.0	rating_screen	1638145	598021
1170.21875	0.0	fixation_screen	1638147	599152
1175.251953125	0.0	music_stim	1638148	601729
1235.3125	0.0	fixation_screen_after	1638149	632480
1241.396484375	0.0	rating_screen	1638145	635595
1245.5	0.0	rating_screen	1638145	637696
1249.234375	0.0	rating_screen	1638145	639608
1251.07421875	0.0	rating_screen	1638145	640550
1253.291015625	0.0	fixation_screen	1638147	641685
1258.322265625	0.0	music_stim	1638148	644261
1318.384765625	0.0	fixation_screen_after	1638149	675013
1323.3828125	0.0	rating_screen	1638145	677572
1325.037109375	0.0	rating_screen	1638145	678419
1327.333984375	0.0	rating_screen	1638145	679595
1328.861328125	0.0	rating_screen	1638145	680377
1331.095703125	0.0	fixation_screen	1638147	681521
1336.14453125	0.0	music_stim	1638148	684106
1396.189453125	0.0	fixation_screen_after	1638149	714849
1401.34375	0.0	rating_screen	1638145	717488
1403.296875	0.0	rating_screen	1638145	718488
1406.943359375	0.0	rating_screen	1638145	720355
1408.927734375	0.0	rating_screen	1638145	721371
1411.201171875	0.0	fixation_screen	1638147	722535
1416.25	0.0	music_stim	1638148	725120
