onset	duration	trial_type	value	sample
10.822265625	0.0	rating_screen	1	5541
10.83984375	0.0	rating_screen	1	5550
79.900390625	0.0	rating_screen	1	40909
130.86328125	0.0	video_synch	2	67002
134.029296875	0.0	fixation_screen	3	68623
139.060546875	0.0	music_stim	4	71199
199.123046875	0.0	fixation_screen_after	5	101951
206.087890625	0.0	rating_screen	1	105517
211.896484375	0.0	rating_screen	1	108491
217.3203125	0.0	rating_screen	1	111268
220.671875	0.0	rating_screen	1	112984
222.84765625	0.0	fixation_screen	3	114098
227.87890625	0.0	music_stim	4	116674
287.94140625	0.0	fixation_screen_after	5	147426
293.998046875	0.0	rating_screen	1	150527
301.78125	0.0	rating_screen	1	154512
305.005859375	0.0	rating_screen	1	156163
309.484375	0.0	rating_screen	1	158456
311.666015625	0.0	fixation_screen	3	159573
316.697265625	0.0	music_stim	4	162149
376.759765625	0.0	fixation_screen_after	5	192901
381.71484375	0.0	rating_screen	1	195438
389.5546875	0.0	rating_screen	1	199452
393.697265625	0.0	rating_screen	1	201573
399.12890625	0.0	rating_screen	1	204354
401.28515625	0.0	fixation_screen	3	205458
406.31640625	0.0	music_stim	4	208034
466.376953125	0.0	fixation_screen_after	5	238785
471.775390625	0.0	rating_screen	1	241549
474.3359375	0.0	rating_screen	1	242860
478.935546875	0.0	rating_screen	1	245215
483.22265625	0.0	rating_screen	1	247410
485.470703125	0.0	fixation_screen	3	248561
490.501953125	0.0	music_stim	4	251137
550.546875	0.0	fixation_screen_after	5	281880
555.63671875	0.0	rating_screen	1	284486
558.580078125	0.0	rating_screen	1	285993
560.1328125	0.0	rating_screen	1	286788
561.99609375	0.0	rating_screen	1	287742
564.142578125	0.0	fixation_screen	3	288841
569.173828125	0.0	music_stim	4	291417
629.25390625	0.0	fixation_screen_after	5	322178
633.73046875	0.0	rating_screen	1	324470
636.41796875	0.0	rating_screen	1	325846
638.673828125	0.0	rating_screen	1	327001
642.984375	0.0	rating_screen	1	329208
645.146484375	0.0	fixation_screen	3	330315
650.1796875	0.0	music_stim	4	332892
710.240234375	0.0	fixation_screen_after	5	363643
715.23828125	0.0	rating_screen	1	366202
718.26171875	0.0	rating_screen	1	367750
723.150390625	0.0	rating_screen	1	370253
726.55859375	0.0	rating_screen	1	371998
728.716796875	0.0	fixation_screen	3	373103
733.748046875	0.0	music_stim	4	375679
793.810546875	0.0	fixation_screen_after	5	406431
799.244140625	0.0	rating_screen	1	409213
801.251953125	0.0	rating_screen	1	410241
805.15625	0.0	rating_screen	1	412240
807.916015625	0.0	rating_screen	1	413653
810.072265625	0.0	fixation_screen	3	414757
815.103515625	0.0	music_stim	4	417333
875.166015625	0.0	fixation_screen_after	5	448085
880.6328125	0.0	rating_screen	1	450884
883.720703125	0.0	rating_screen	1	452465
886.625	0.0	rating_screen	1	453952
892.265625	0.0	rating_screen	1	456840
894.44140625	0.0	fixation_screen	3	457954
899.47265625	0.0	music_stim	4	460530
959.517578125	0.0	fixation_screen_after	5	491273
964.54296875	0.0	rating_screen	1	493846
966.78125	0.0	rating_screen	1	494992
969.22265625	0.0	rating_screen	1	496242
972.21484375	0.0	rating_screen	1	497774
974.37890625	0.0	fixation_screen	3	498882
979.412109375	0.0	music_stim	4	501459
1039.490234375	0.0	fixation_screen_after	5	532219
1044.36328125	0.0	rating_screen	1	534714
1046.8515625	0.0	rating_screen	1	535988
1048.474609375	0.0	rating_screen	1	536819
1051.611328125	0.0	rating_screen	1	538425
1053.751953125	0.0	fixation_screen	3	539521
1058.783203125	0.0	music_stim	4	542097
1118.912109375	0.0	fixation_screen_after	5	572883
1123.3046875	0.0	rating_screen	1	575132
1125.34375	0.0	rating_screen	1	576176
1127.736328125	0.0	rating_screen	1	577401
1129.50390625	0.0	rating_screen	1	578306
1131.65625	0.0	fixation_screen	3	579408
1136.689453125	0.0	music_stim	4	581985
1196.75	0.0	fixation_screen_after	5	612736
1201.55078125	0.0	rating_screen	1	615194
1202.861328125	0.0	rating_screen	1	615865
1205.26171875	0.0	rating_screen	1	617094
1208.333984375	0.0	rating_screen	1	618667
1210.49609375	0.0	fixation_screen	3	619774
1215.52734375	0.0	music_stim	4	622350
1275.58984375	0.0	fixation_screen_after	5	653102
1280.21875	0.0	rating_screen	1	655472
1282.5	0.0	rating_screen	1	656640
1283.580078125	0.0	rating_screen	1	657193
1284.587890625	0.0	rating_screen	1	657709
1286.78515625	0.0	fixation_screen	3	658834
1291.81640625	0.0	music_stim	4	661410
1351.87890625	0.0	fixation_screen_after	5	692162
1356.2734375	0.0	rating_screen	1	694412
1359.880859375	0.0	rating_screen	1	696259
1361.904296875	0.0	rating_screen	1	697295
1366.056640625	0.0	rating_screen	1	699421
1368.23828125	0.0	fixation_screen	3	700538
1373.271484375	0.0	music_stim	4	703115
1433.349609375	0.0	fixation_screen_after	5	733875
1438.701171875	0.0	rating_screen	1	736615
1442.005859375	0.0	rating_screen	1	738307
1443.884765625	0.0	rating_screen	1	739269
1445.62890625	0.0	rating_screen	1	740162
1447.794921875	0.0	fixation_screen	3	741271
1452.826171875	0.0	music_stim	4	743847
1512.88671875	0.0	fixation_screen_after	5	774598
1518.603515625	0.0	rating_screen	1	777525
1520.859375	0.0	rating_screen	1	778680
1523.08203125	0.0	rating_screen	1	779818
1525.810546875	0.0	rating_screen	1	781215
1527.96484375	0.0	fixation_screen	3	782318
1532.998046875	0.0	music_stim	4	784895
1593.05859375	0.0	fixation_screen_after	5	815646
1771.04296875	0.0	rating_screen	1	906774
1829.783203125	0.0	rating_screen	1	936849
1832.119140625	0.0	rating_screen	1	938045
1833.744140625	0.0	rating_screen	1	938877
1835.921875	0.0	fixation_screen	3	939992
1840.953125	0.0	music_stim	4	942568
1901.015625	0.0	fixation_screen_after	5	973320
1905.509765625	0.0	rating_screen	1	975621
1906.876953125	0.0	rating_screen	1	976321
1908.1015625	0.0	rating_screen	1	976948
1909.365234375	0.0	rating_screen	1	977595
1911.544921875	0.0	fixation_screen	3	978711
1916.576171875	0.0	music_stim	4	981287
1976.638671875	0.0	fixation_screen_after	5	1012039
1981.5546875	0.0	rating_screen	1	1014556
1983.337890625	0.0	rating_screen	1	1015469
1985.498046875	0.0	rating_screen	1	1016575
1988.72265625	0.0	rating_screen	1	1018226
1999.138671875	0.0	rating_screen	1	1023559
2001.314453125	0.0	fixation_screen	3	1024673
2006.34375	0.0	music_stim	4	1027248
2066.40625	0.0	fixation_screen_after	5	1058000
2070.640625	0.0	rating_screen	1	1060168
2071.6640625	0.0	rating_screen	1	1060692
2073.3203125	0.0	rating_screen	1	1061540
2074.984375	0.0	rating_screen	1	1062392
2077.13671875	0.0	fixation_screen	3	1063494
2082.16796875	0.0	music_stim	4	1066070
2142.23046875	0.0	fixation_screen_after	5	1096822
2162.373046875	0.0	rating_screen	1	1107135
2165.763671875	0.0	rating_screen	1	1108871
2167.796875	0.0	rating_screen	1	1109912
2171.35546875	0.0	rating_screen	1	1111734
2173.517578125	0.0	fixation_screen	3	1112841
2178.55078125	0.0	music_stim	4	1115418
2238.611328125	0.0	fixation_screen_after	5	1146169
2259.08984375	0.0	rating_screen	1	1156654
2260.953125	0.0	rating_screen	1	1157608
2263.072265625	0.0	rating_screen	1	1158693
2265.6171875	0.0	rating_screen	1	1159996
2267.78515625	0.0	fixation_screen	3	1161106
2272.81640625	0.0	music_stim	4	1163682
2332.87890625	0.0	fixation_screen_after	5	1194434
2337.318359375	0.0	rating_screen	1	1196707
2338.806640625	0.0	rating_screen	1	1197469
2340.478515625	0.0	rating_screen	1	1198325
2341.623046875	0.0	rating_screen	1	1198911
2343.7734375	0.0	fixation_screen	3	1200012
2348.806640625	0.0	music_stim	4	1202589
2408.8671875	0.0	fixation_screen_after	5	1233340
2412.779296875	0.0	rating_screen	1	1235343
2414.5234375	0.0	rating_screen	1	1236236
2416.947265625	0.0	rating_screen	1	1237477
2418.755859375	0.0	rating_screen	1	1238403
2420.9140625	0.0	fixation_screen	3	1239508
2425.9453125	0.0	music_stim	4	1242084
2486.0078125	0.0	fixation_screen_after	5	1272836
2490.001953125	0.0	rating_screen	1	1274881
2492.640625	0.0	rating_screen	1	1276232
2493.984375	0.0	rating_screen	1	1276920
2495.2578125	0.0	rating_screen	1	1277572
2497.435546875	0.0	fixation_screen	3	1278687
2502.466796875	0.0	music_stim	4	1281263
