onset	duration	trial_type	value	sample
26.60546875	0.0	fixation_screen	1638147	13622
49.265625	0.0	fixation_screen_after	1638149	25224
59.96875	0.0	rating_screen	1638145	30704
67.23046875	0.0	rating_screen	1638145	34422
73.22265625	0.0	rating_screen	1638145	37490
122.64453125	0.0	rating_screen	1638145	62794
122.673828125	0.0	fixation_screen_after	1638149	62809
168.892578125	0.0	rating_screen	1638145	86473
168.923828125	0.0	rating_screen	1638145	86489
176.228515625	0.0	rating_screen	1638145	90229
192.705078125	0.0	rating_screen	1638145	98665
254.494140625	0.0	rating_screen	1638145	130301
288.94921875	0.0	video_synch	1638146	147942
292.23046875	0.0	fixation_screen	1638147	149622
297.279296875	0.0	music_stim	1638148	152207
357.326171875	0.0	fixation_screen_after	1638149	182951
363.33984375	0.0	rating_screen	1638145	186030
369.849609375	0.0	rating_screen	1638145	189363
373.865234375	0.0	rating_screen	1638145	191419
381.927734375	0.0	rating_screen	1638145	195547
384.1328125	0.0	fixation_screen	1638147	196676
389.181640625	0.0	music_stim	1638148	199261
449.2265625	0.0	fixation_screen_after	1638149	230004
454.435546875	0.0	rating_screen	1638145	232671
460.25	0.0	rating_screen	1638145	235648
463.712890625	0.0	rating_screen	1638145	237421
467.369140625	0.0	rating_screen	1638145	239293
469.63671875	0.0	fixation_screen	1638147	240454
474.66796875	0.0	music_stim	1638148	243030
534.73046875	0.0	fixation_screen_after	1638149	273782
539.755859375	0.0	rating_screen	1638145	276355
542.35546875	0.0	rating_screen	1638145	277686
545.755859375	0.0	rating_screen	1638145	279427
549.1953125	0.0	rating_screen	1638145	281188
551.375	0.0	fixation_screen	1638147	282304
556.40625	0.0	music_stim	1638148	284880
616.46875	0.0	fixation_screen_after	1638149	315632
622.181640625	0.0	rating_screen	1638145	318557
625.830078125	0.0	rating_screen	1638145	320425
629.228515625	0.0	rating_screen	1638145	322165
633.779296875	0.0	rating_screen	1638145	324495
635.962890625	0.0	fixation_screen	1638147	325613
641.009765625	0.0	music_stim	1638148	328197
701.056640625	0.0	fixation_screen_after	1638149	358941
707.0859375	0.0	rating_screen	1638145	362028
709.3984375	0.0	rating_screen	1638145	363212
712.92578125	0.0	rating_screen	1638145	365018
715.98046875	0.0	rating_screen	1638145	366582
718.150390625	0.0	fixation_screen	1638147	367693
723.19921875	0.0	music_stim	1638148	370278
783.228515625	0.0	fixation_screen_after	1638149	401013
787.50390625	0.0	rating_screen	1638145	403202
794.87890625	0.0	rating_screen	1638145	406978
796.84765625	0.0	rating_screen	1638145	407986
800.111328125	0.0	rating_screen	1638145	409657
802.337890625	0.0	fixation_screen	1638147	410797
807.38671875	0.0	music_stim	1638148	413382
867.431640625	0.0	fixation_screen_after	1638149	444125
872.330078125	0.0	rating_screen	1638145	446633
875.40234375	0.0	rating_screen	1638145	448206
878.9296875	0.0	rating_screen	1638145	450012
888.03125	0.0	rating_screen	1638145	454672
890.2734375	0.0	fixation_screen	1638147	455820
895.322265625	0.0	music_stim	1638148	458405
955.3671875	0.0	fixation_screen_after	1638149	489148
960.234375	0.0	rating_screen	1638145	491640
963.451171875	0.0	rating_screen	1638145	493287
966.330078125	0.0	rating_screen	1638145	494761
972.42578125	0.0	rating_screen	1638145	497882
974.64453125	0.0	fixation_screen	1638147	499018
979.67578125	0.0	music_stim	1638148	501594
1039.73828125	0.0	fixation_screen_after	1638149	532346
1045.29296875	0.0	rating_screen	1638145	535190
1048.587890625	0.0	rating_screen	1638145	536877
1055.2578125	0.0	rating_screen	1638145	540292
1057.650390625	0.0	rating_screen	1638145	541517
1059.83203125	0.0	fixation_screen	1638147	542634
1064.86328125	0.0	music_stim	1638148	545210
