onset	duration	trial_type	value	sample
12.720703125	0.0	rating_screen	1	6513
12.751953125	0.0	rating_screen	1	6529
132.775390625	0.0	video_synch	2	67981
136.07421875	0.0	fixation_screen	3	69670
141.10546875	0.0	music_stim	4	72246
201.201171875	0.0	fixation_screen_after	5	103015
207.578125	0.0	rating_screen	1	106280
212.873046875	0.0	rating_screen	1	108991
221.9375	0.0	rating_screen	1	113632
224.83203125	0.0	rating_screen	1	115114
227.158203125	0.0	fixation_screen	3	116305
232.189453125	0.0	music_stim	4	118881
292.28515625	0.0	fixation_screen_after	5	149650
298.58984375	0.0	rating_screen	1	152878
300.88671875	0.0	rating_screen	1	154054
307.837890625	0.0	rating_screen	1	157613
308.990234375	0.0	rating_screen	1	158203
311.294921875	0.0	fixation_screen	3	159383
316.326171875	0.0	music_stim	4	161959
376.587890625	0.0	fixation_screen_after	5	192813
382.03515625	0.0	rating_screen	1	195602
387.267578125	0.0	rating_screen	1	198281
391.970703125	0.0	rating_screen	1	200689
395.083984375	0.0	rating_screen	1	202283
397.4140625	0.0	fixation_screen	3	203476
402.4453125	0.0	music_stim	4	206052
462.90625	0.0	fixation_screen_after	5	237008
468.009765625	0.0	rating_screen	1	239621
471.84765625	0.0	rating_screen	1	241586
475.537109375	0.0	rating_screen	1	243475
479.296875	0.0	rating_screen	1	245400
481.583984375	0.0	fixation_screen	3	246571
486.615234375	0.0	music_stim	4	249147
546.677734375	0.0	fixation_screen_after	5	279899
552.494140625	0.0	rating_screen	1	282877
558.0703125	0.0	rating_screen	1	285732
562.390625	0.0	rating_screen	1	287944
570.021484375	0.0	rating_screen	1	291851
572.3671875	0.0	fixation_screen	3	293052
577.400390625	0.0	music_stim	4	295629
637.494140625	0.0	fixation_screen_after	5	326397
641.619140625	0.0	rating_screen	1	328509
645.826171875	0.0	rating_screen	1	330663
648.849609375	0.0	rating_screen	1	332211
652.09765625	0.0	rating_screen	1	333874
654.388671875	0.0	fixation_screen	3	335047
659.419921875	0.0	music_stim	4	337623
719.482421875	0.0	fixation_screen_after	5	368375
725.6796875	0.0	rating_screen	1	371548
731.302734375	0.0	rating_screen	1	374427
736.638671875	0.0	rating_screen	1	377159
747.17578125	0.0	rating_screen	1	382554
749.50390625	0.0	fixation_screen	3	383746
754.537109375	0.0	music_stim	4	386323
814.59765625	0.0	fixation_screen_after	5	417074
819.4375	0.0	rating_screen	1	419552
821.853515625	0.0	rating_screen	1	420789
825.62109375	0.0	rating_screen	1	422718
830.275390625	0.0	rating_screen	1	425101
832.591796875	0.0	fixation_screen	3	426287
837.623046875	0.0	music_stim	4	428863
897.15234375	0.0	fixation_screen_after	5	459342
902.474609375	0.0	rating_screen	1	462067
904.138671875	0.0	rating_screen	1	462919
908.10546875	0.0	rating_screen	1	464950
913.44921875	0.0	rating_screen	1	467686
915.8125	0.0	fixation_screen	3	468896
920.84375	0.0	music_stim	4	471472
980.90625	0.0	fixation_screen_after	5	502224
990.23046875	0.0	rating_screen	1	506998
993.927734375	0.0	rating_screen	1	508891
1005.005859375	0.0	rating_screen	1	514563
1009.646484375	0.0	rating_screen	1	516939
1011.9609375	0.0	fixation_screen	3	518124
1016.9921875	0.0	music_stim	4	520700
1077.0546875	0.0	fixation_screen_after	5	551452
