onset	duration	trial_type	value	sample
12.43359375	0.0	rating_screen	1	6366
12.458984375	0.0	rating_screen	1	6379
132.484375	0.0	video_synch	2	67832
135.681640625	0.0	fixation_screen	3	69469
140.71484375	0.0	music_stim	4	72046
200.775390625	0.0	fixation_screen_after	5	102797
207.01953125	0.0	rating_screen	1	105994
212.650390625	0.0	rating_screen	1	108877
220.04296875	0.0	rating_screen	1	112662
228.818359375	0.0	rating_screen	1	117155
231.03125	0.0	fixation_screen	3	118288
236.0625	0.0	music_stim	4	120864
296.125	0.0	fixation_screen_after	5	151616
301.646484375	0.0	rating_screen	1	154443
305.783203125	0.0	rating_screen	1	156561
309.53515625	0.0	rating_screen	1	158482
315.775390625	0.0	rating_screen	1	161677
317.966796875	0.0	fixation_screen	3	162799
322.998046875	0.0	music_stim	4	165375
383.060546875	0.0	fixation_screen_after	5	196127
388.869140625	0.0	rating_screen	1	199101
395.892578125	0.0	rating_screen	1	202697
400.380859375	0.0	rating_screen	1	204995
403.8515625	0.0	rating_screen	1	206772
406.052734375	0.0	fixation_screen	3	207899
411.083984375	0.0	music_stim	4	210475
471.146484375	0.0	fixation_screen_after	5	241227
481.41015625	0.0	rating_screen	1	246482
483.2421875	0.0	rating_screen	1	247420
493.353515625	0.0	rating_screen	1	252597
497.08984375	0.0	rating_screen	1	254510
499.38671875	0.0	fixation_screen	3	255686
504.43359375	0.0	music_stim	4	258270
564.462890625	0.0	fixation_screen_after	5	289005
568.822265625	0.0	rating_screen	1	291237
574.341796875	0.0	rating_screen	1	294063
576.630859375	0.0	rating_screen	1	295235
579.0703125	0.0	rating_screen	1	296484
581.40625	0.0	fixation_screen	3	297680
586.4375	0.0	music_stim	4	300256
646.5	0.0	fixation_screen_after	5	331008
650.892578125	0.0	rating_screen	1	333257
653.060546875	0.0	rating_screen	1	334367
655.8125	0.0	rating_screen	1	335776
659.5546875	0.0	rating_screen	1	337692
661.861328125	0.0	fixation_screen	3	338873
666.892578125	0.0	music_stim	4	341449
727.087890625	0.0	fixation_screen_after	5	372269
735.6640625	0.0	rating_screen	1	376660
739.3359375	0.0	rating_screen	1	378540
743.408203125	0.0	rating_screen	1	380625
747.5859375	0.0	rating_screen	1	382764
749.87890625	0.0	fixation_screen	3	383938
754.912109375	0.0	music_stim	4	386515
814.97265625	0.0	fixation_screen_after	5	417266
823.134765625	0.0	rating_screen	1	421445
826.181640625	0.0	rating_screen	1	423005
828.357421875	0.0	rating_screen	1	424119
831.173828125	0.0	rating_screen	1	425561
833.515625	0.0	fixation_screen	3	426760
838.548828125	0.0	music_stim	4	429337
898.609375	0.0	fixation_screen_after	5	460088
905.099609375	0.0	rating_screen	1	463411
907.107421875	0.0	rating_screen	1	464439
911.68359375	0.0	rating_screen	1	466782
917.68359375	0.0	rating_screen	1	469854
919.96875	0.0	fixation_screen	3	471024
925.0	0.0	music_stim	4	473600
985.1796875	0.0	fixation_screen_after	5	504412
992.896484375	0.0	rating_screen	1	508363
995.599609375	0.0	rating_screen	1	509747
1000.3515625	0.0	rating_screen	1	512180
1002.640625	0.0	rating_screen	1	513352
1004.955078125	0.0	fixation_screen	3	514537
1009.986328125	0.0	music_stim	4	517113
1070.048828125	0.0	fixation_screen_after	5	547865
1077.78125	0.0	rating_screen	1	551824
1080.220703125	0.0	rating_screen	1	553073
1083.365234375	0.0	rating_screen	1	554683
1087.533203125	0.0	rating_screen	1	556817
1089.875	0.0	fixation_screen	3	558016
1094.90625	0.0	music_stim	4	560592
1155.78515625	0.0	fixation_screen_after	5	591762
1160.513671875	0.0	rating_screen	1	594183
1167.6015625	0.0	rating_screen	1	597812
1169.75390625	0.0	rating_screen	1	598914
1172.875	0.0	rating_screen	1	600512
1175.177734375	0.0	fixation_screen	3	601691
1180.208984375	0.0	music_stim	4	604267
1240.337890625	0.0	fixation_screen_after	5	635053
1245.263671875	0.0	rating_screen	1	637575
1248.6640625	0.0	rating_screen	1	639316
